t,MV,MVP,MVI,MVD,SP,PV,DV,Man,MVMan
6.140000000000000000e+02,4.274663727279032344e+01,-4.200948230448737220e-01,4.446984463408035992e+01,-1.303112538245167595e+00,5.000000000000000000e+01,5.012800000000000011e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.150000000000000000e+02,4.411258954938896437e+01,2.133294023274672768e-01,4.447092549440527165e+01,-5.716653473437777189e-01,5.000000000000000000e+01,4.993500000000000227e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.160000000000000000e+02,4.370630497092948730e+01,3.281990805030424087e-03,4.447094212302565808e+01,-7.679191429012020009e-01,5.000000000000000000e+01,4.999900000000000233e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.170000000000000000e+02,4.417547408046923607e+01,2.133294023274672768e-01,4.447202298335056980e+01,-5.098783052088040613e-01,5.000000000000000000e+01,4.993500000000000227e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.180000000000000000e+02,4.420007258567363095e+01,2.133294023274672768e-01,4.447310384367548153e+01,-4.863606603293205710e-01,5.000000000000000000e+01,4.993500000000000227e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.190000000000000000e+02,4.553833937103306084e+01,8.500356185048620894e-01,4.447741065635473490e+01,2.108930961734607479e-01,5.000000000000000000e+01,4.974099999999999966e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.200000000000000000e+02,4.553291894312827992e+01,8.500356185048620894e-01,4.448171746903398827e+01,2.011658555894333122e-01,5.000000000000000000e+01,4.974099999999999966e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.210000000000000000e+02,4.574481365049427950e+01,9.550593242660687654e-01,4.448655639756550784e+01,3.031979286627037862e-01,5.000000000000000000e+01,4.970900000000000318e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.220000000000000000e+02,4.246233949974626398e+01,-6.301422345673105552e-01,4.448336370245192484e+01,-1.390881968138355074e+00,5.000000000000000000e+01,5.019200000000000017e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.230000000000000000e+02,4.492238528069650982e+01,5.316825104161646554e-01,4.448605753895400738e+01,-9.535476867366732279e-02,5.000000000000000000e+01,4.983800000000000097e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.240000000000000000e+02,4.514634373958612912e+01,6.367062161773947571e-01,4.448928349130835613e+01,2.035403210038111421e-02,5.000000000000000000e+01,4.980599999999999739e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.250000000000000000e+02,4.449803145479600630e+01,3.216350988937278221e-01,4.449091309610591338e+01,-3.145167402036385673e-01,5.000000000000000000e+01,4.990200000000000102e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.260000000000000000e+02,4.582214377224809709e+01,9.550593242660687654e-01,4.449575202463743295e+01,3.713324233445984279e-01,5.000000000000000000e+01,4.970900000000000318e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.270000000000000000e+02,4.493561237092600891e+01,5.316825104161646554e-01,4.449844586113951550e+01,-9.451600062967152605e-02,5.000000000000000000e+01,4.983800000000000097e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.280000000000000000e+02,4.428528916234758839e+01,2.133294023274672768e-01,4.449952672146442723e+01,-4.275669614443056710e-01,5.000000000000000000e+01,4.993500000000000227e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.290000000000000000e+02,4.321498168045243204e+01,-3.150711172836436202e-01,4.449793037390763573e+01,-9.678775761715602277e-01,5.000000000000000000e+01,5.009599999999999653e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.300000000000000000e+02,4.369853778098787700e+01,-1.017417149561763434e-01,4.449741488667575595e+01,-6.971353907317018317e-01,5.000000000000000000e+01,5.003099999999999881e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.310000000000000000e+02,4.591239590260364167e+01,9.550593242660687654e-01,4.450225381520727552e+01,4.550827631302990506e-01,5.000000000000000000e+01,4.970900000000000318e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.320000000000000000e+02,4.567937810208140093e+01,8.500356185048620894e-01,4.450656062788652889e+01,3.227818556900084457e-01,5.000000000000000000e+01,4.974099999999999966e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.330000000000000000e+02,4.348657800152748365e+01,-2.067654207174064451e-01,4.450551302480238292e+01,-8.121696025574930422e-01,5.000000000000000000e+01,5.006300000000000239e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.340000000000000000e+02,4.570520984932250030e+01,8.500356185048620894e-01,4.450981983748163628e+01,3.453543933359999318e-01,5.000000000000000000e+01,4.974099999999999966e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.350000000000000000e+02,4.437883451498456111e+01,2.133294023274672768e-01,4.451090069780654801e+01,-3.453955851494512896e-01,5.000000000000000000e+01,4.993500000000000227e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.360000000000000000e+02,4.439584641342485583e+01,2.133294023274672768e-01,4.451198155813145974e+01,-3.294645470340725191e-01,5.000000000000000000e+01,4.993500000000000227e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.370000000000000000e+02,4.376152408105081548e+01,-1.017417149561763434e-01,4.451146607089957996e+01,-6.482002748925884683e-01,5.000000000000000000e+01,5.003099999999999881e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.380000000000000000e+02,4.575625864197878911e+01,8.500356185048620894e-01,4.451577288357883333e+01,3.904501398950913638e-01,5.000000000000000000e+01,4.974099999999999966e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.390000000000000000e+02,4.486831333857397652e+01,4.266588046549578683e-01,4.451793460422865678e+01,-7.628007030963407376e-02,5.000000000000000000e+01,4.986999999999999744e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.400000000000000000e+02,4.530772635523724290e+01,6.367062161773947571e-01,4.452116055658300553e+01,1.498595824768426121e-01,5.000000000000000000e+01,4.980599999999999739e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.410000000000000000e+02,4.399606424747021549e+01,3.281990805030424087e-03,4.452117718520339196e+01,-5.283949285382071315e-01,5.000000000000000000e+01,4.999900000000000233e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.420000000000000000e+02,4.445418553372373793e+01,2.133294023274672768e-01,4.452225804552830368e+01,-2.814019141320330819e-01,5.000000000000000000e+01,4.993500000000000227e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.430000000000000000e+02,4.446824578583166243e+01,2.133294023274672768e-01,4.452333890585321541e+01,-2.684225223490194767e-01,5.000000000000000000e+01,4.993500000000000227e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.440000000000000000e+02,4.295686496886324335e+01,-5.251185288060804535e-01,4.452067832659189861e+01,-1.038694828922571922e+00,5.000000000000000000e+01,5.015999999999999659e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.450000000000000000e+02,4.649230802945704255e+01,1.165106735788505654e+00,4.452658148682794348e+01,8.006198068405939727e-01,5.000000000000000000e+01,4.964500000000000313e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.460000000000000000e+02,4.515330744209902036e+01,5.316825104161646554e-01,4.452927532333002603e+01,9.234960835282524094e-02,5.000000000000000000e+01,4.983800000000000097e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.470000000000000000e+02,4.406063228623263228e+01,3.281990805030424087e-03,4.452929195195041245e+01,-4.719416565228082838e-01,5.000000000000000000e+01,4.999900000000000233e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.480000000000000000e+02,4.583090272861698367e+01,8.500356185048620894e-01,4.453359876462966582e+01,4.472683454824548654e-01,5.000000000000000000e+01,4.974099999999999966e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.490000000000000000e+02,4.449982671156640635e+01,2.133294023274672768e-01,4.453467962495457755e+01,-2.481823157156359816e-01,5.000000000000000000e+01,4.993500000000000227e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.500000000000000000e+02,4.277064585891142201e+01,-6.301422345673105552e-01,4.453148692984099455e+01,-1.130698836362263426e+00,5.000000000000000000e+01,5.019200000000000017e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.510000000000000000e+02,4.718404337982875063e+01,1.483459843877203088e+00,4.453900306625421734e+01,1.161580469697326645e+00,5.000000000000000000e+01,4.954800000000000182e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.520000000000000000e+02,4.408152084613846000e+01,3.281990805030424087e-03,4.453901969487460377e+01,-4.607808395411692182e-01,5.000000000000000000e+01,4.999900000000000233e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.530000000000000000e+02,4.519390000219065229e+01,5.316825104161646554e-01,4.454171353137668632e+01,1.205039603977968166e-01,5.000000000000000000e+01,4.983800000000000097e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.540000000000000000e+02,4.672265519430425940e+01,1.273412432354766199e+00,4.454816543608537671e+01,9.010773258641121553e-01,5.000000000000000000e+01,4.961200000000000188e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.550000000000000000e+02,4.559643632096283028e+01,7.450119127436319877e-01,4.455194013291237098e+01,2.994842753068208685e-01,5.000000000000000000e+01,4.977300000000000324e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.560000000000000000e+02,4.580326407022815971e+01,8.500356185048620894e-01,4.455624694559162435e+01,3.969815061316728233e-01,5.000000000000000000e+01,4.974099999999999966e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.570000000000000000e+02,4.534875046522544295e+01,6.367062161773947571e-01,4.455947289794597310e+01,1.525713511020759527e-01,5.000000000000000000e+01,4.980599999999999739e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.580000000000000000e+02,4.534493921121634230e+01,6.367062161773947571e-01,4.456269885030032185e+01,1.455341447386237774e-01,5.000000000000000000e+01,4.980599999999999739e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.590000000000000000e+02,4.446720956145971826e+01,2.133294023274672768e-01,4.456377971062523358e+01,-3.098995514929807071e-01,5.000000000000000000e+01,4.993500000000000227e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.600000000000000000e+02,4.601420372411388371e+01,9.550593242660687654e-01,4.456861863915675315e+01,4.905257606910610746e-01,5.000000000000000000e+01,4.970900000000000318e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.610000000000000000e+02,4.512217464510855791e+01,5.316825104161646554e-01,4.457131247565883569e+01,1.917965903355128843e-02,5.000000000000000000e+01,4.983800000000000097e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.620000000000000000e+02,4.665560332286138845e+01,1.273412432354766199e+00,4.457776438036752609e+01,8.044265101390922768e-01,5.000000000000000000e+01,4.961200000000000188e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.630000000000000000e+02,4.596757532651127320e+01,9.550593242660687654e-01,4.458260330889904566e+01,4.299126933461607236e-01,5.000000000000000000e+01,4.970900000000000318e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.640000000000000000e+02,4.660996145127410983e+01,1.273412432354766199e+00,4.458905521360773605e+01,7.474938053116082504e-01,5.000000000000000000e+01,4.961200000000000188e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.650000000000000000e+02,4.330183048069979179e+01,-3.150711172836436202e-01,4.458745886605094455e+01,-9.705572680675068620e-01,5.000000000000000000e+01,5.009599999999999653e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.660000000000000000e+02,4.771621505121156304e+01,1.801812951965900522e+00,4.459658797864133817e+01,1.317814120604323236e+00,5.000000000000000000e+01,4.945100000000000051e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.670000000000000000e+02,4.591607529875931704e+01,9.550593242660687654e-01,4.460142690717285774e+01,3.595890673203903098e-01,5.000000000000000000e+01,4.970900000000000318e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.680000000000000000e+02,4.415584256830220511e+01,1.083056965662605176e-01,4.460197565164550326e+01,-5.544387799095612523e-01,5.000000000000000000e+01,4.996699999999999875e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.690000000000000000e+02,4.723842615822825053e+01,1.588483549638433079e+00,4.461002390391098515e+01,1.039918704678833183e+00,5.000000000000000000e+01,4.951599999999999824e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.700000000000000000e+02,4.654790973653793174e+01,1.273412432354766199e+00,4.461647580861967555e+01,6.580214955634893226e-01,5.000000000000000000e+01,4.961200000000000188e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.710000000000000000e+02,4.433501504571001561e+01,2.133294023274672768e-01,4.461755666894458727e+01,-4.958710255620417673e-01,5.000000000000000000e+01,4.993500000000000227e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.720000000000000000e+02,4.239361504276886450e+01,-7.384479311335711005e-01,4.461381522935835875e+01,-1.481752255455921485e+00,5.000000000000000000e+01,5.022500000000000142e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.730000000000000000e+02,4.377297100515404082e+01,-1.017417149561763434e-01,4.461329974212647898e+01,-7.385870220162590316e-01,5.000000000000000000e+01,5.003099999999999881e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.740000000000000000e+02,4.555500809190077405e+01,7.450119127436319877e-01,4.461707443895347325e+01,1.929217402036682572e-01,5.000000000000000000e+01,4.977300000000000324e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.750000000000000000e+02,4.554988445959845933e+01,7.450119127436319877e-01,4.462084913578046752e+01,1.840234110743599882e-01,5.000000000000000000e+01,4.977300000000000324e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.760000000000000000e+02,4.270557583815403291e+01,-6.301422345673105552e-01,4.461765644066688452e+01,-1.281938367945542279e+00,5.000000000000000000e+01,5.019200000000000017e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.770000000000000000e+02,4.537746317634200466e+01,6.367062161773947571e-01,4.462088239302123327e+01,1.198745671433789628e-01,5.000000000000000000e+01,4.980599999999999739e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.780000000000000000e+02,4.690677951446447480e+01,1.378436138115996190e+00,4.462786641358218986e+01,9.004769627662938536e-01,5.000000000000000000e+01,4.957999999999999829e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.790000000000000000e+02,4.534061041941077264e+01,6.367062161773947571e-01,4.463109236593653861e+01,7.281183729683948780e-02,5.000000000000000000e+01,4.980599999999999739e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.800000000000000000e+02,4.534047799602119255e+01,6.367062161773947571e-01,4.463431831829088736e+01,6.945346155290867129e-02,5.000000000000000000e+01,4.980599999999999739e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.810000000000000000e+02,4.621474345457376387e+01,1.060083030027298978e+00,4.463968936267467313e+01,5.149710618717903143e-01,5.000000000000000000e+01,4.967699999999999960e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.820000000000000000e+02,4.379727656833604499e+01,-1.017417149561763434e-01,4.463917387544279336e+01,-7.401555921505730273e-01,5.000000000000000000e+01,5.003099999999999881e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.830000000000000000e+02,4.557938600386680861e+01,7.450119127436319877e-01,4.464294857226978763e+01,1.914255188533886543e-01,5.000000000000000000e+01,4.977300000000000324e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.840000000000000000e+02,4.600806433469873014e+01,9.550593242660687654e-01,4.464778750080130720e+01,4.052175096313579972e-01,5.000000000000000000e+01,4.970900000000000318e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.850000000000000000e+02,4.402886056067987397e+01,3.281990805030424087e-03,4.464780412942169363e+01,-6.222255595468466627e-01,5.000000000000000000e+01,4.999900000000000233e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.860000000000000000e+02,4.798828161466269648e+01,1.906836657727130513e+00,4.465746535786435345e+01,1.423979599071207414e+00,5.000000000000000000e+01,4.941899999999999693e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.870000000000000000e+02,4.596691072211650209e+01,9.550593242660687654e-01,4.466230428639587302e+01,3.495471114545616320e-01,5.000000000000000000e+01,4.970900000000000318e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.880000000000000000e+02,4.726360305885670954e+01,1.588483549638433079e+00,4.467035253866135491e+01,1.004766970556924210e+00,5.000000000000000000e+01,4.951599999999999824e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.890000000000000000e+02,4.395197903668338313e+01,3.281990805030424087e-03,4.467036916728174134e+01,-7.216721214033866572e-01,5.000000000000000000e+01,4.999900000000000233e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.900000000000000000e+02,4.595063453149574428e+01,9.550593242660687654e-01,4.467520809581326091e+01,3.203671114164180489e-01,5.000000000000000000e+01,4.970900000000000318e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.910000000000000000e+02,4.681493981621577660e+01,1.378436138115996190e+00,4.468219211637421751e+01,7.543115617255616856e-01,5.000000000000000000e+01,4.957999999999999829e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.920000000000000000e+02,4.547915601230874216e+01,7.450119127436319877e-01,4.468596681320121178e+01,4.817728636389817520e-02,5.000000000000000000e+01,4.977300000000000324e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.930000000000000000e+02,4.832030399427314649e+01,2.120166060054597956e+00,4.469670890196877622e+01,1.503429032249771424e+00,5.000000000000000000e+01,4.935399999999999920e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.940000000000000000e+02,4.978654427664203297e+01,2.858613991188168946e+00,4.471119243032256918e+01,2.216737855131289958e+00,5.000000000000000000e+01,4.912899999999999778e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.950000000000000000e+02,4.707605396990967961e+01,1.588483549638433079e+00,4.471924068258805107e+01,7.683297376831954573e-01,5.000000000000000000e+01,4.951599999999999824e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.960000000000000000e+02,4.661493080296763480e+01,1.378436138115996190e+00,4.472622470314900767e+01,5.102699617026341672e-01,5.000000000000000000e+01,4.957999999999999829e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.970000000000000000e+02,4.878059802544176904e+01,2.435237177338241299e+00,4.473856313947336361e+01,1.606797708630161026e+00,5.000000000000000000e+01,4.925800000000000267e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.980000000000000000e+02,4.893569094343376946e+01,2.540260883099471734e+00,4.475143369164998575e+01,1.643996368684315090e+00,5.000000000000000000e+01,4.922599999999999909e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
6.990000000000000000e+02,4.974697672939078785e+01,2.963637696949375844e+00,4.476644933585604491e+01,2.016889696585366210e+00,5.000000000000000000e+01,4.909700000000000131e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.000000000000000000e+02,4.966896528230697783e+01,2.963637696949375844e+00,4.478146498006210408e+01,1.923862605295495909e+00,5.000000000000000000e+01,4.909700000000000131e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.010000000000000000e+02,4.762989218416660009e+01,2.011860363488337189e+00,4.479165832435702299e+01,8.263734963212412410e-01,5.000000000000000000e+01,4.938700000000000045e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.020000000000000000e+02,4.825934635267473993e+01,2.330213471577034845e+00,4.480346464482911273e+01,1.125668236268596134e+00,5.000000000000000000e+01,4.928999999999999915e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.030000000000000000e+02,4.647074635163017575e+01,1.483459843877203088e+00,4.481098078124233552e+01,1.763057265106353633e-01,5.000000000000000000e+01,4.954800000000000182e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.040000000000000000e+02,4.712750706093120101e+01,1.801812951965900522e+00,4.482010989383272914e+01,5.055842151325742329e-01,5.000000000000000000e+01,4.945100000000000051e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.050000000000000000e+02,4.667280656067061528e+01,1.588483549638433079e+00,4.482815814609821103e+01,2.561648649339710593e-01,5.000000000000000000e+01,4.951599999999999824e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.060000000000000000e+02,4.776692598884817187e+01,2.120166060054597956e+00,4.483890023486577547e+01,8.078596939277987721e-01,5.000000000000000000e+01,4.935399999999999920e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.070000000000000000e+02,4.664251979553395699e+01,1.588483549638433079e+00,4.484694848713125737e+01,2.070877587642691031e-01,5.000000000000000000e+01,4.951599999999999824e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.080000000000000000e+02,4.664101632473189341e+01,1.588483549638433079e+00,4.485499673939673926e+01,1.975360356967191255e-01,5.000000000000000000e+01,4.951599999999999824e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.090000000000000000e+02,4.293289209921652372e+01,-2.067654207174064451e-01,4.485394913631259328e+01,-1.714291616378669447e+00,5.000000000000000000e+01,5.006300000000000239e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.100000000000000000e+02,4.344464749429789663e+01,3.281990805030424087e-03,4.485396576493297971e+01,-1.412600261440108307e+00,5.000000000000000000e+01,4.999900000000000233e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.110000000000000000e+02,4.613254788735525835e+01,1.273412432354766199e+00,4.486041766964167010e+01,-1.282214641179946213e-03,5.000000000000000000e+01,4.961200000000000188e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.120000000000000000e+02,4.351632999267337709e+01,3.281990805030424087e-03,4.486043429826205653e+01,-1.347386296393708438e+00,5.000000000000000000e+01,4.999900000000000233e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.130000000000000000e+02,4.641808893019771887e+01,1.378436138115996190e+00,4.486741831882301312e+01,1.722344732587135496e-01,5.000000000000000000e+01,4.957999999999999829e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.140000000000000000e+02,4.423490989028682208e+01,3.216350988937278221e-01,4.486904792362057037e+01,-9.557731322274802821e-01,5.000000000000000000e+01,4.990200000000000102e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.150000000000000000e+02,4.624597604453183664e+01,1.273412432354766199e+00,4.487549982832926077e+01,9.706378384781133573e-02,5.000000000000000000e+01,4.961200000000000188e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.160000000000000000e+02,4.646481745154510890e+01,1.378436138115996190e+00,4.488248384889021736e+01,2.038974645388995643e-01,5.000000000000000000e+01,4.957999999999999829e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.170000000000000000e+02,4.973572526563741292e+01,2.963637696949375844e+00,4.489749949309627652e+01,1.874588075591756997e+00,5.000000000000000000e+01,4.909700000000000131e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.180000000000000000e+02,4.944741086784038231e+01,2.858613991188168946e+00,4.491198302145006949e+01,1.676813855202138992e+00,5.000000000000000000e+01,4.912899999999999778e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.190000000000000000e+02,4.916768649928707191e+01,2.753590285426938955e+00,4.492593443395159625e+01,1.488161779908540039e+00,5.000000000000000000e+01,4.916100000000000136e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.200000000000000000e+02,4.845562138110319239e+01,2.435237177338241299e+00,4.493827287027595219e+01,1.082111333488994465e+00,5.000000000000000000e+01,4.925800000000000267e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.210000000000000000e+02,4.666956251602642425e+01,1.588483549638433079e+00,4.494632112254143408e+01,1.347578438465572015e-01,5.000000000000000000e+01,4.951599999999999824e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.220000000000000000e+02,4.558028573697823305e+01,1.060083030027298978e+00,4.495169216692521985e+01,-4.314894599742883363e-01,5.000000000000000000e+01,4.967699999999999960e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.230000000000000000e+02,4.582242529207133686e+01,1.165106735788505654e+00,4.495759532716126472e+01,-3.002767708784315759e-01,5.000000000000000000e+01,4.964500000000000313e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.240000000000000000e+02,4.824804089326647016e+01,2.330213471577034845e+00,4.496940164763335446e+01,9.484257740560824157e-01,5.000000000000000000e+01,4.928999999999999915e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.250000000000000000e+02,4.778236903861624540e+01,2.120166060054597956e+00,4.498014373640091890e+01,6.820592421607237776e-01,5.000000000000000000e+01,4.935399999999999920e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.260000000000000000e+02,4.623003231839507521e+01,1.378436138115996190e+00,4.498712775696187549e+01,-1.355315766827906998e-01,5.000000000000000000e+01,4.957999999999999829e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.270000000000000000e+02,4.427791516627842583e+01,4.266588046549578683e-01,4.498928947761169894e+01,-1.138033115988228205e+00,5.000000000000000000e+01,4.986999999999999744e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
7.280000000000000000e+02,4.826327243816245982e+01,2.330213471577034845e+00,4.500109579808378868e+01,9.319631685016398492e-01,5.000000000000000000e+01,4.928999999999999915e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
