t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV,Man,MVMan
4.000000000000000000e+01,5.500000000000000000e+01,7.266655841434797480e+01,-2.672987973375327542e+01,9.063321319405300613e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.785900000000000176e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
4.100000000000000000e+01,5.500000000000000000e+01,7.213487590393179971e+01,-2.521665008585411272e+01,8.081774181922314781e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.802100000000000080e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
4.200000000000000000e+01,5.500000000000000000e+01,7.150145167855946227e+01,-2.353911944155363045e+01,7.037667762994169962e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.821399999999999864e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
4.300000000000000000e+01,5.500000000000000000e+01,7.160647538432068870e+01,-2.343084816600324416e+01,6.824372781682555456e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.818199999999999861e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
4.400000000000000000e+01,5.500000000000000000e+01,7.139642797279825004e+01,-2.268341183617614121e+01,6.286983863377890280e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.824599999999999866e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
4.500000000000000000e+01,5.500000000000000000e+01,7.160647538432068870e+01,-2.282609949104145386e+01,6.219624106720766044e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.818199999999999861e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
4.600000000000000000e+01,5.500000000000000000e+01,7.118309857047076150e+01,-2.166712744195616835e+01,5.484028871485406853e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.831099999999999994e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
4.700000000000000000e+01,5.500000000000000000e+01,7.054967434509840984e+01,-2.010941529370479230e+01,4.559740948606380684e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.850400000000000134e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
4.800000000000000000e+01,5.500000000000000000e+01,6.970292071739859807e+01,-1.815490586570290432e+01,3.451985148304306250e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.876200000000000045e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
4.900000000000000000e+01,5.500000000000000000e+01,6.959789701163737163e+01,-1.777935202150058558e+01,3.181455009863213057e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.879400000000000048e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.000000000000000000e+01,5.500000000000000000e+01,6.927954390354868508e+01,-1.697684695050874026e+01,2.697303046960056072e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.889099999999999824e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.100000000000000000e+01,5.500000000000000000e+01,6.906949649202624641e+01,-1.641976773025569614e+01,2.350271238229449722e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.895499999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
