t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV,Man,MVMan
9.100000000000000000e+01,5.499999999999999289e+01,7.079783164366764936e+01,-5.510878176357515201e+00,-1.028695346731013416e+01,0.000000000000000000e+00,5.000000000000000000e+01,3.504599999999999937e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.200000000000000000e+01,5.499999999999999289e+01,6.988409742491496957e+01,-4.103187417169273488e+00,-1.078091000774569608e+01,0.000000000000000000e+00,5.000000000000000000e+01,3.523899999999999721e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.300000000000000000e+01,5.500000000000000711e+01,6.942486312844339125e+01,-3.654487128973533672e+00,-1.077037599946985758e+01,0.000000000000000000e+00,5.000000000000000000e+01,3.533599999999999852e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.400000000000000000e+01,5.500000000000000000e+01,6.881412885787808875e+01,-2.893231902425828395e+00,-1.092089695545226036e+01,0.000000000000000000e+00,5.000000000000000000e+01,3.546500000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.500000000000000000e+01,5.499999999999999289e+01,6.881412885787808875e+01,-3.396947737635919395e+00,-1.041718112024216936e+01,0.000000000000000000e+00,5.000000000000000000e+01,3.546500000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.600000000000000000e+01,5.500000000000000711e+01,6.805189461321913313e+01,-2.307332670674830055e+00,-1.074456194254430308e+01,0.000000000000000000e+00,5.000000000000000000e+01,3.562599999999999767e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.700000000000000000e+01,5.499999999999999289e+01,6.683042607208857078e+01,-2.868583677668627985e-01,-1.154356770432170798e+01,0.000000000000000000e+00,5.000000000000000000e+01,3.588400000000000034e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.800000000000000000e+01,5.500000000000000000e+01,6.652742612390115085e+01,-1.951561557266501268e-01,-1.133226996817450072e+01,0.000000000000000000e+00,5.000000000000000000e+01,3.594800000000000040e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.900000000000000000e+01,5.500000000000000000e+01,6.591669185333587677e+01,5.401822536492790761e-01,-1.145687410698515585e+01,0.000000000000000000e+00,5.000000000000000000e+01,3.607699999999999818e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
1.000000000000000000e+02,5.586241249778355922e+01,6.591669185333587677e+01,8.741574872376455252e-01,-1.092843684278995475e+01,0.000000000000000000e+00,5.000000000000000000e+01,3.607699999999999818e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.010000000000000000e+02,5.386536909528524575e+01,6.454372333811161866e+01,1.201176402666087606e+00,-1.187953064549246918e+01,0.000000000000000000e+00,5.000000000000000000e+01,3.636699999999999733e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.020000000000000000e+02,5.410487043207049851e+01,6.423598901573375031e+01,1.526636143334546558e+00,-1.165775472699779591e+01,0.000000000000000000e+00,5.000000000000000000e+01,3.643200000000000216e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.030000000000000000e+02,5.308123674938525483e+01,6.332225479698106341e+01,1.847466334331056004e+00,-1.208848438192686103e+01,0.000000000000000000e+00,5.000000000000000000e+01,3.662500000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
