t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV,Man,MVMan
3.800000000000000000e+01,5.500000000000000000e+01,7.678873886547579275e+01,-3.295367444200118712e+01,1.116493557652539437e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.660300000000000153e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
3.900000000000000000e+01,5.500000000000000000e+01,7.689704456204205485e+01,-3.266179736942754630e+01,1.076475280738549145e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.657000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
4.000000000000000000e+01,5.500000000000000000e+01,7.668371515971456631e+01,-3.172585436398544800e+01,1.004213920427087992e+01,0.000000000000000000e+00,5.000000000000000000e+01,2.663500000000000156e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
4.100000000000000000e+01,5.500000000000000000e+01,7.615531464010345530e+01,-3.017423813428907664e+01,9.018923494185621337e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.679599999999999937e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
4.200000000000000000e+01,5.500000000000000000e+01,7.541686670896987721e+01,-2.823714802232280618e+01,7.820281313352927199e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.702100000000000080e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
4.300000000000000000e+01,5.500000000000000000e+01,7.541686670896987721e+01,-2.787644509202303666e+01,7.459578383053159456e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.702100000000000080e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
4.400000000000000000e+01,5.500000000000000000e+01,7.509851360088119065e+01,-2.687661570812461065e+01,6.778102107243421770e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.711799999999999855e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
4.500000000000000000e+01,5.500000000000000000e+01,7.530856101240362932e+01,-2.699665100783954230e+01,6.688089995435913870e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.705399999999999849e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
4.600000000000000000e+01,5.500000000000000000e+01,7.478016049279248989e+01,-2.559973706179764363e+01,5.819576569005153743e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.721499999999999986e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
4.700000000000000000e+01,5.500000000000000000e+01,7.467513678703127766e+01,-2.511498034764982634e+01,5.439843560618549567e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.724699999999999989e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
