tm,DVm,PVm
7.760000000000000000e+02,1.000000000000000000e+00,3.190500000000001668e-01
7.770000000000000000e+02,1.000000000000000000e+00,3.174500000000000099e-01
7.780000000000000000e+02,1.000000000000000000e+00,3.110000000000001097e-01
7.790000000000000000e+02,1.000000000000000000e+00,3.077750000000000208e-01
7.800000000000000000e+02,1.000000000000000000e+00,3.093750000000001776e-01
7.810000000000000000e+02,1.000000000000000000e+00,3.125999999999999335e-01
7.820000000000000000e+02,1.000000000000000000e+00,3.134249999999999536e-01
7.830000000000000000e+02,1.000000000000000000e+00,3.125999999999999335e-01
7.840000000000000000e+02,1.000000000000000000e+00,3.069750000000001089e-01
7.850000000000000000e+02,1.000000000000000000e+00,3.102000000000001978e-01
7.860000000000000000e+02,1.000000000000000000e+00,3.110000000000001097e-01
7.870000000000000000e+02,1.000000000000000000e+00,3.190500000000001668e-01
7.880000000000000000e+02,1.000000000000000000e+00,3.069750000000001089e-01
7.890000000000000000e+02,1.000000000000000000e+00,3.045500000000002094e-01
7.900000000000000000e+02,1.000000000000000000e+00,3.053500000000001213e-01
7.910000000000000000e+02,1.000000000000000000e+00,3.102000000000001978e-01
7.920000000000000000e+02,1.000000000000000000e+00,3.093750000000001776e-01
7.930000000000000000e+02,1.000000000000000000e+00,3.029500000000000526e-01
7.940000000000000000e+02,1.000000000000000000e+00,2.973000000000000642e-01
7.950000000000000000e+02,1.000000000000000000e+00,3.013250000000001205e-01
7.960000000000000000e+02,1.000000000000000000e+00,2.980999999999999761e-01
7.970000000000000000e+02,1.000000000000000000e+00,2.965000000000001523e-01
7.980000000000000000e+02,1.000000000000000000e+00,2.957000000000002404e-01
7.990000000000000000e+02,1.000000000000000000e+00,3.029500000000000526e-01
